Filename,site,Prefix,N_column,S_column,Start_year,End_year,N_years,p_val_ttest,p_val_slope,std_N,std_S,Mean,Slope,R2
mi025.rwl.csv,MI025,HMC3196,HMC3196N,HMC3196S,1901,2013,113,4.10E-13,0.006620007,0.514837938,0.277215604,0.731461439,0.001709067,0.064546795
mong002.rwl.csv,MONG002,MH 4,MH 4N,MH 4S,1901,1994,94,4.38E-14,1.17E-12,0.333299903,0.504387649,1.552541631,0.013811464,0.424302306
mong003.rwl.csv,MONG003,TPR17,TPR17N,TPR17S,1901,1999,99,3.15E-30,1.20E-09,0.089243492,0.274649297,2.135279567,0.014469406,0.318168904
mong005.rwl.csv,MONG005,UN22,UN22N,UN22S,1901,1996,96,2.77E-12,9.19E-19,0.499669011,0.304804726,0.785555211,0.008822936,0.566701003
mong005.rwl.csv,MONG005,UN23,UN23N,UN23S,1901,1996,96,0.000133907,2.33E-14,0.392096385,0.329680989,1.273007159,0.009282589,0.463485902
mong006.rwl.csv,MONG006,ZM01,ZM01N,ZM01S,1920,2001,82,1.95E-06,0.003196742,0.628077223,0.333368196,0.823675795,0.004256405,0.103556748
mong006.rwl.csv,MONG006,ZM03,ZM03N,ZM03S,1901,2001,101,1.16E-28,4.34E-08,0.117577795,0.224424058,2.016185983,0.012356459,0.262463201
mong006.rwl.csv,MONG006,ZM06,ZM06N,ZM06S,1901,2001,101,1.54E-34,1.29E-08,0.110818286,0.185066186,1.970760831,0.01003922,0.279927274
mong009.rwl.csv,MONG009,KK10,KK10N,KK10S,1901,1998,98,9.27E-07,0.021227691,0.276191543,0.175685742,0.92046243,-0.00311998,0.054062765
mong009.rwl.csv,MONG009,KK17,KK17N,KK17S,1901,1998,98,4.65E-05,0.00010223,0.133647256,0.163700928,1.189876022,0.005348937,0.146193282
mong009.rwl.csv,MONG009,KK21,KK21N,KK21S,1901,1998,98,0.197597806,0.000130572,0.159844932,0.131230468,1.108399711,-0.004318638,0.142057481
mong014.rwl.csv,MONG014,SM03,SM03N,SM03S,1901,2000,100,0.008859216,1.40E-07,0.26104716,0.228413142,1.45030504,0.01643336,0.254198049
mong015.rwl.csv,MONG015,KL4,KL4N,KL4S,1901,2000,100,7.45E-25,0.000843944,0.109715324,0.151407532,1.586860076,-0.004701267,0.107982872
mong015.rwl.csv,MONG015,KL7,KL7N,KL7S,1901,2000,100,0.205345057,0.002326394,0.132693971,0.106567585,1.060252062,0.003424371,0.090714253
mong015.rwl.csv,MONG015,KL27,KL27N,KL27S,1901,2000,100,2.72E-11,8.09E-13,0.167985514,0.100825133,0.80526237,0.007532469,0.408809723
mong016.rwl.csv,MONG016,AX24,AX24N,AX24S,1901,2004,104,3.67E-32,0.000197907,0.249775669,0.106396582,0.504992916,0.002130959,0.127552064
mong021.rwl.csv,MONG021,HM04,HM04N,HM04S,1901,2001,101,9.91E-28,0.000167837,0.141607506,0.098862933,0.7224989,0.002265673,0.133898557
mong022.rwl.csv,MONG022,IR11,IR11N,IR11S,1901,1996,96,0.423350045,1.32E-12,0.605988066,0.399515694,1.196097588,0.009621129,0.415994183
mong022.rwl.csv,MONG022,IR13,IR13N,IR13S,1901,1996,96,0.146601098,3.19E-11,0.545411358,0.338678929,1.096055201,0.010433385,0.37568779
mong023.rwl.csv,MONG023,HUL2,HUL2N,HUL2S,1901,1998,98,1.35E-12,0.013809905,0.112396176,0.149657869,1.279449491,-0.003232014,0.061504084
mong023.rwl.csv,MONG023,HUL3,HUL3N,HUL3S,1901,1998,98,3.02E-19,0.010839146,0.100117586,0.135683808,1.500377325,0.004013209,0.065712319
mong023.rwl.csv,MONG023,HUL13,HUL13N,HUL13S,1901,1998,98,1.35E-10,6.41E-06,0.462032154,0.333448341,0.837860259,0.003537587,0.191984958
mong023.rwl.csv,MONG023,HUL14,HUL14N,HUL14S,1901,1998,98,0.002199395,5.39E-15,0.255507501,0.231541175,1.34378573,0.016120425,0.476117006
mong023.rwl.csv,MONG023,HUL20,HUL20N,HUL20S,1901,1998,98,1.32E-31,0.01461853,0.195493296,0.136239388,0.610898683,0.001447573,0.061137207
mong026.rwl.csv,MONG026,MU01,MU01N,MU01S,1901,2002,102,0.502475022,2.10E-06,0.137442547,0.179303092,1.014238778,-0.007981014,0.202356493
mong027.rwl.csv,MONG027,ND12,ND12N,ND12S,1901,2001,101,6.97E-21,1.35E-06,0.175589523,0.145346269,0.7582076,0.00337922,0.211006944
mong028.rwl.csv,MONG028,OG10,OG10N,OG10S,1901,2001,101,3.52E-13,5.50E-06,0.425882186,0.668037821,1.230871448,-0.0039603,0.189163329
mong029.rwl.csv,MONG029,OVL5,OVL5N,OVL5S,1901,1998,98,2.06E-06,1.59E-07,0.085575698,0.11307376,0.858935107,0.005016384,0.250009495
mong029.rwl.csv,MONG029,OVL7,OVL7N,OVL7S,1901,1998,98,1.47E-28,2.53E-07,0.209994021,0.140167646,0.637678427,-0.003101827,0.242913668
mong029.rwl.csv,MONG029,OVL8,OVL8N,OVL8S,1901,1980,80,1.23E-09,0.001021402,0.087698242,0.205942291,1.546856027,-0.01020646,0.129938494
mong029.rwl.csv,MONG029,OVL10,OVL10N,OVL10S,1901,1998,98,0.196939133,2.99E-05,0.209657942,0.222580941,0.969928362,0.003977939,0.168352786
mong029.rwl.csv,MONG029,OVL20,OVL20N,OVL20S,1901,1998,98,0.77882745,0.011756514,0.128347868,0.130527466,1.056256975,0.004547872,0.065629017
mong030.rwl.csv,MONG030,SPR21,SPR21N,SPR21S,1901,1998,98,6.50E-25,3.76E-09,0.085072134,0.119597176,1.509234449,0.008617114,0.30493277
mong030.rwl.csv,MONG030,SPR26,SPR26N,SPR26S,1901,1998,98,2.97E-23,2.13E-09,0.156439751,0.194863328,1.525752489,0.009536087,0.31297406
mong030.rwl.csv,MONG030,SPR33,SPR33N,SPR33S,1901,1998,98,3.46E-20,0.001615394,0.148285394,0.192206087,1.391798968,-0.003937525,0.098864657
mong033.rwl.csv,MONG033,HB8,HB8N,HB8S,1901,1997,97,8.92E-27,0.00040494,0.1673682,0.305835928,1.557805677,-0.004827126,0.123977533
mong033.rwl.csv,MONG033,HB21,HB21N,HB21S,1901,1997,97,2.59E-23,4.56E-12,0.154150249,0.083447524,0.700967074,-0.004531243,0.397334509
mong040.rwl.csv,MONG040,OZN04,OZN04N,OZN04S,1901,2005,105,0.012767936,1.09E-10,0.101097535,0.099298009,1.10006778,-0.004821189,0.333896383
mong040.rwl.csv,MONG040,SXN21,SXN21N,SXN21S,1901,2005,105,0.017078644,0.000273091,0.36914405,0.41751764,1.319651383,0.00847354,0.121224375
mong040.rwl.csv,MONG040,SXN36,SXN36N,SXN36S,1901,2005,105,1.32E-05,1.10E-16,0.211556793,0.107893154,0.937572637,-0.009452564,0.488722151
mong040.rwl.csv,MONG040,SXN39,SXN39N,SXN39S,1901,2005,105,8.45E-24,7.24E-05,0.211141403,0.126626951,0.716786712,-0.002068046,0.143698993
nepa044.rwl.csv,NEPA044,ABPI041,ABPI041N,ABPI041S,1901,2009,109,0.441826647,9.19E-06,0.45376033,0.369855378,1.336589165,-0.018462569,0.168655515
newz091.rwl.csv,NEWZ091,KKB004,KKB004N,KKB004S,1901,1996,96,0.001111348,3.25E-09,1.09942455,0.804321981,0.964036288,-0.007467789,0.312415685
newz091.rwl.csv,NEWZ091,KKB010,KKB010N,KKB010S,1901,1996,96,4.61E-07,4.94E-06,0.674916556,1.197354082,1.310918284,-0.00911435,0.199959799
newz091.rwl.csv,NEWZ091,KKB011,KKB011N,KKB011S,1926,1996,71,1.65E-10,0.045440735,0.888170027,1.324709907,1.710439094,0.012372436,0.056748889
newz118.rwl.csv,NEWZ118,DBY002,DBY002N,DBY002S,1901,1990,90,0.233805333,1.89E-06,0.088150768,0.102518272,1.069832521,-0.006290211,0.228497391
newz118.rwl.csv,NEWZ118,DBY003,DBY003N,DBY003S,1901,1990,90,0.012332486,0.036264343,0.045685026,0.090203062,1.117225878,0.003250764,0.048873354
newz121.rwl.csv,NEWZ121,ORS200,ORS200N,ORS200S,1901,1997,97,2.45E-28,0.005344878,0.134722391,0.11218844,1.417622309,0.004069097,0.078820664
nj001.rwl.csv,NJ001,HF 10,HF 10N,HF 10S,1901,1982,82,0.005151218,0.024589222,0.424503625,0.346634788,0.959330198,-0.001969225,0.061573891
nj001.rwl.csv,NJ001,HF 15,HF 15N,HF 15S,1901,1982,82,3.73E-20,0.035302518,0.537894299,0.344487802,0.755241496,0.001695857,0.054202333
nj002.rwl.csv,NJ002,HF 10,HF 10N,HF 10S,1901,1982,82,0.005151218,0.024589222,0.424503625,0.346634788,0.959330198,-0.001969225,0.061573891
nj002.rwl.csv,NJ002,HF 15,HF 15N,HF 15S,1901,1982,82,3.73E-20,0.035302518,0.537894299,0.344487802,0.755241496,0.001695857,0.054202333
nj010.rwl.csv,NJ010,BWC30,BWC30N,BWC30S,1901,2010,110,3.83E-11,2.17E-09,0.574879891,0.529787705,0.843601849,-0.004813847,0.283287509
nj010.rwl.csv,NJ010,BWC32,BWC32N,BWC32S,1901,2015,115,0.060809205,1.84E-14,0.809383225,0.748931836,1.100132809,-0.009387114,0.406440267
nj010.rwl.csv,NJ010,BWC33,BWC33N,BWC33S,1910,2015,106,1.25E-12,0.003253458,0.838900715,0.631416565,0.830043949,-0.006315747,0.080259459
nj010.rwl.csv,NJ010,BWC34,BWC34N,BWC34S,1931,2015,85,6.89E-10,1.95E-06,0.801911483,0.487234637,0.868749152,-0.007218971,0.240013125
nj010.rwl.csv,NJ010,BWC35,BWC35N,BWC35S,1908,2015,108,8.06E-06,0.005852717,0.600068758,0.733590379,1.176655901,0.002799604,0.069458503
nj010.rwl.csv,NJ010,BWC36,BWC36N,BWC36S,1901,2015,115,0.930799688,0.012254134,0.668553976,0.556082521,1.118619953,-0.003503582,0.054238382
nj010.rwl.csv,NJ010,BWC38,BWC38N,BWC38S,1901,2015,115,1.68E-06,0.014937877,0.59256503,0.463772074,0.993475752,-0.005338982,0.051292053
nj010.rwl.csv,NJ010,BWC40,BWC40N,BWC40S,1901,2015,115,5.83E-25,0.000324711,0.474410225,0.540508076,1.458089797,-0.004552705,0.108507115
nj010.rwl.csv,NJ010,BWC41,BWC41N,BWC41S,1901,2015,115,5.67E-13,0.048115578,0.814850713,0.937688512,0.755469996,0.001848971,0.034122937
nj010.rwl.csv,NJ010,BWC45,BWC45N,BWC45S,1901,2014,114,4.31E-08,0.006824148,0.667011335,0.698274412,1.665792459,0.014934716,0.06352844
nj010.rwl.csv,NJ010,BWC46,BWC46N,BWC46S,1901,2015,115,0.006108435,0.000347295,0.932954527,0.419331882,1.111269406,-0.005780418,0.107509576
nj010.rwl.csv,NJ010,BWC47,BWC47N,BWC47S,1901,2015,115,1.11E-06,0.000534284,0.603169408,0.563319047,1.420064458,-0.007612277,0.101106416
nj010.rwl.csv,NJ010,BWC49,BWC49N,BWC49S,1901,2015,115,0.000344825,0.004343851,0.540657859,0.653583318,1.18291541,-0.003134708,0.069749303
nj011.rwl.csv,NJ011,CBJ22,CBJ22N,CBJ22S,1901,1964,64,0.021852655,0.000790946,0.355641882,0.434509136,0.950320068,0.011478176,0.167314332
nj011.rwl.csv,NJ011,CBJ28,CBJ28N,CBJ28S,1937,2015,79,2.53E-24,0.000571804,0.405177007,0.452886166,2.02277677,0.014130336,0.14366144
nj011.rwl.csv,NJ011,CBJ31,CBJ31N,CBJ31S,1901,2015,115,5.38E-11,1.06E-06,0.316711253,0.462680169,1.754455862,-0.017465087,0.19075485
nj011.rwl.csv,NJ011,CBJ33,CBJ33N,CBJ33S,1901,2015,115,0.173337917,2.35E-08,0.409996888,0.539372132,0.973237958,0.003504055,0.24207355
nj011.rwl.csv,NJ011,CBJ35,CBJ35N,CBJ35S,1901,2015,115,5.67E-11,5.44E-09,0.329392912,0.519921106,1.32650839,0.008397601,0.260965858
nj011.rwl.csv,NJ011,CBJ37,CBJ37N,CBJ37S,1901,2010,110,7.71E-14,0.039856564,0.316085315,0.368137668,1.370591387,0.002843405,0.038529904
nj011.rwl.csv,NJ011,CBJ39,CBJ39N,CBJ39S,1901,2015,115,1.05E-10,0.001736611,0.314557542,0.28877509,1.215825664,0.002796621,0.083494604
nj011.rwl.csv,NJ011,CBJ41,CBJ41N,CBJ41S,1901,2015,115,0.235472416,0.018890927,0.497917599,0.391009817,1.044571425,0.002583526,0.047809813
nj011.rwl.csv,NJ011,CBJ42,CBJ42N,CBJ42S,1939,2015,77,2.93E-11,8.41E-06,0.789695562,0.82799716,1.294527436,-0.007985557,0.233789478
nm596.rwl.csv,NM596,FM10,FM10N,FM10S,1901,1968,68,0.075946697,0.003292969,0.415415297,0.266765028,1.021966961,0.0074079,0.125322921
nm599.rwl.csv,NM599,LS05,LS05N,LS05S,1901,1968,68,1.86E-08,5.13E-09,0.965427089,0.608525984,0.816850003,0.008993267,0.406076886
russ215.rwl.csv,RUSS215,BG3,BG3N,BG3S,1901,1996,96,0.0344327,4.27E-06,7.538885056,8.016428766,1.229765116,0.00737879,0.202336531
russ215.rwl.csv,RUSS215,BG17,BG17N,BG17S,1901,1996,96,0.025102109,1.62E-07,5.474019762,4.61296682,1.024541409,0.005210335,0.254296667
russ215.rwl.csv,RUSS215,BG18,BG18N,BG18S,1901,1996,96,4.25E-12,0.0299794,4.285149504,5.493412898,1.777817521,0.007844612,0.049129636
russ215.rwl.csv,RUSS215,BG19,BG19N,BG19S,1901,1996,96,1.01E-05,1.39E-07,4.422900091,4.693939411,0.864115544,-0.006975213,0.256712764
russ216.rwl.csv,RUSS216,AMS1-,AMS1-N,AMS1-S,1901,1994,94,1.38E-12,0.000167565,0.285448633,0.107725496,0.563525748,-0.003963416,0.143398301
russ216.rwl.csv,RUSS216,AMS3-,AMS3-N,AMS3-S,1901,1988,88,2.36E-07,0.000993959,0.179635791,0.075760015,0.834439362,0.008282386,0.121724608
russ217.rwl.csv,RUSS217,KR05,KR05N,KR05S,1901,1995,95,1.79E-05,1.71E-11,0.29112136,0.215482878,0.867990298,0.009702917,0.387015388
russ217.rwl.csv,RUSS217,KR09,KR09N,KR09S,1901,1995,95,7.46E-05,0.015214756,0.189373595,0.143961608,0.84182252,-0.003763281,0.062355448
russ217.rwl.csv,RUSS217,KR10,KR10N,KR10S,1901,1995,95,4.01E-15,0.000107084,0.272703252,0.360194911,1.431650726,-0.005831468,0.149753588
russ217.rwl.csv,RUSS217,KR12,KR12N,KR12S,1901,1995,95,4.25E-08,1.02E-09,0.189644119,0.181571554,1.336872735,0.009088296,0.331735972
russ217.rwl.csv,RUSS217,KR14,KR14N,KR14S,1901,1993,93,0.000999025,0.000536304,0.101790108,0.116904108,1.888931296,0.029087638,0.124027753
russ218.rwl.csv,RUSS218,RV3,RV3N,RV3S,1901,1997,97,7.36E-11,2.77E-11,0.085215912,0.095648081,2.200974835,0.039625193,0.374379876
russ218.rwl.csv,RUSS218,RV13,RV13N,RV13S,1901,1997,97,0.009304577,0.003151274,0.059751679,0.059774293,1.006153151,0.008236212,0.088119416
russ218.rwl.csv,RUSS218,RV4,RV4N,RV4S,1901,1997,97,0.001268649,0.000254364,0.088960424,0.06559638,0.946772816,-0.007232107,0.132008366
russ219.rwl.csv,RUSS219,BRL15,BRL15N,BRL15S,1901,2000,100,1.98E-17,7.65E-05,0.30541689,0.437066467,2.070792943,0.01934694,0.148228125
russ221.rwl.csv,RUSS221,LR56,LR56N,LR56S,1901,1997,97,2.21E-13,5.81E-06,0.284067387,0.12104631,0.608595317,0.004481336,0.195419169
russ221.rwl.csv,RUSS221,AMS6-L,AMS6-LN,AMS6-LS,1901,1963,63,6.08E-21,0.010000721,0.114589103,0.107771178,0.607051242,0.003917352,0.103855463
russ221.rwl.csv,RUSS221,KR05,KR05N,KR05S,1901,1995,95,1.79E-05,1.71E-11,0.29112136,0.215482878,0.867990298,0.009702917,0.387015388
russ221.rwl.csv,RUSS221,KR09,KR09N,KR09S,1901,1995,95,7.46E-05,0.015214756,0.189373595,0.143961608,0.84182252,-0.003763281,0.062355448
russ221.rwl.csv,RUSS221,KR14,KR14N,KR14S,1901,1995,95,2.32E-05,7.25E-08,0.101356004,0.120246683,1.377196474,0.015576787,0.269062213
russ221.rwl.csv,RUSS221,AM6-,AM6-N,AM6-S,1901,1980,80,0.006592528,0.00238599,0.116268496,0.074473613,1.034520942,-0.007147093,0.115018113
spai053.rwl.csv,SPAI053,SM07,SM07N,SM07S,1901,1996,96,0.000326742,6.44E-05,0.353507844,0.317521584,0.972625693,0.003817669,0.156980222
spai053.rwl.csv,SPAI053,SM17,SM17N,SM17S,1901,1996,96,8.96E-27,1.47E-07,0.322696272,0.290638061,0.557989289,-0.00383173,0.255825855
spai053.rwl.csv,SPAI053,SM18,SM18N,SM18S,1901,1996,96,5.56E-27,0.02208009,0.138782772,0.177876331,1.566775592,0.0033682,0.054493803
spai074.rwl.csv,SPAI074,GRA01,GRA01N,GRA01S,1927,1998,72,5.29E-08,0.037108224,1.590794817,1.095335099,0.857555368,0.004190422,0.060606031
spai074.rwl.csv,SPAI074,GRA06,GRA06N,GRA06S,1901,1998,98,0.117278095,1.23E-11,0.503128358,0.866215582,1.234224114,-0.018474314,0.381699998
spai074.rwl.csv,SPAI074,GRA10,GRA10N,GRA10S,1910,1998,89,0.000412683,1.55E-20,1.130523191,1.110642442,0.876369465,-0.020611548,0.631053319
spai074.rwl.csv,SPAI074,GRA12,GRA12N,GRA12S,1901,1995,95,0.00013331,1.09E-06,1.152476927,0.79993544,1.062410198,0.010652699,0.226501386
spai074.rwl.csv,SPAI074,GRA16,GRA16N,GRA16S,1945,1996,52,3.71E-13,0.002044875,1.711561211,1.402117487,0.531170441,-0.008132806,0.174739667
spai074.rwl.csv,SPAI074,GRA19,GRA19N,GRA19S,1913,1987,75,1.49E-05,4.49E-06,0.455097732,0.270181987,0.928307725,0.017416797,0.251877185
spai077.rwl.csv,SPAI077,PL09,PL09N,PL09S,1901,1995,95,4.34E-10,4.11E-08,0.192928048,0.128703588,0.800998684,-0.004465729,0.27771242
swit199.rwl.csv,SWIT199,AB0211O,AB0211ON,AB0211OS,1903,1994,92,3.58E-08,7.94E-05,0.681429414,0.772898898,1.670098597,0.011783671,0.159688926
swit199.rwl.csv,SWIT199,AB1816O,AB1816ON,AB1816OS,1901,1994,94,4.10E-14,0.002956916,0.723015243,0.665336433,0.753961289,0.004854376,0.092025767
swit199.rwl.csv,SWIT199,AB2511O,AB2511ON,AB2511OS,1901,1994,94,0.905451803,0.018101955,0.610074237,0.783035935,1.016916735,-0.003148726,0.0592232
swit200.rwl.csv,SWIT200,AB0359O,AB0359ON,AB0359OS,1901,1994,94,0.267152821,4.30E-13,0.616374231,0.579074001,1.157771701,0.011795348,0.436514242
swit200.rwl.csv,SWIT200,AB0365O,AB0365ON,AB0365OS,1901,1994,94,2.37E-08,1.24E-08,1.154483769,0.718815571,0.891142157,0.005256173,0.298371331
swit200.rwl.csv,SWIT200,AB0407O,AB0407ON,AB0407OS,1901,1994,94,2.15E-07,0.007706815,0.507176828,0.533926343,1.444681466,0.007795248,0.074661577
swit200.rwl.csv,SWIT200,AB0558O,AB0558ON,AB0558OS,1901,1993,93,0.000825437,0.000488056,0.583013423,0.490863604,0.936529921,-0.003034486,0.125727029
swit200.rwl.csv,SWIT200,AB0619O,AB0619ON,AB0619OS,1901,1994,94,2.37E-05,5.56E-08,0.732284943,0.709757346,1.278188247,0.009540638,0.275646003
swit200.rwl.csv,SWIT200,AB0678O,AB0678ON,AB0678OS,1901,1994,94,0.699753341,9.98E-08,0.631947924,0.632740803,1.390268679,0.017952233,0.266616947
swit200.rwl.csv,SWIT200,AB0845O,AB0845ON,AB0845OS,1901,1994,94,2.92E-09,0.000194423,0.708792478,0.724635212,1.339788075,0.006674479,0.140777547
swit200.rwl.csv,SWIT200,AB1013O,AB1013ON,AB1013OS,1901,1994,94,0.00041061,0.042830268,0.906002051,0.594925666,1.559874541,0.034790182,0.043839972
swit200.rwl.csv,SWIT200,AB1034O,AB1034ON,AB1034OS,1908,1994,87,3.11E-07,0.000176407,0.947376842,0.749924687,0.867388044,0.00524779,0.153341167
swit200.rwl.csv,SWIT200,AB1329O,AB1329ON,AB1329OS,1901,1991,91,0.351625585,0.006642058,0.632509837,0.464027966,1.350459343,0.013102709,0.079871311
swit200.rwl.csv,SWIT200,AB1472O,AB1472ON,AB1472OS,1901,1994,94,0.028820071,1.47E-14,0.40575414,0.915452396,0.876341813,-0.009872995,0.475948635
swit200.rwl.csv,SWIT200,AB1488O,AB1488ON,AB1488OS,1901,1994,94,0.150923454,0.018335606,0.91302705,0.934939093,1.068280119,-0.002138134,0.058992277
swit200.rwl.csv,SWIT200,AB1518O,AB1518ON,AB1518OS,1912,1994,83,0.017253394,1.36E-10,0.739639082,0.797479555,0.957128569,-0.00616283,0.400686245
swit200.rwl.csv,SWIT200,AB1541O,AB1541ON,AB1541OS,1908,1994,87,2.47E-11,0.000876902,0.517925457,0.586749458,1.432182013,0.006950456,0.12278797
swit200.rwl.csv,SWIT200,AB1565O,AB1565ON,AB1565OS,1901,1994,94,4.17E-08,0.000159805,0.978167739,0.827248957,0.872468424,0.004725541,0.144233053
swit200.rwl.csv,SWIT200,AB1734O,AB1734ON,AB1734OS,1921,1994,74,1.01E-11,0.033094576,0.65316114,0.503652193,0.866333814,-0.00199873,0.061530486
swit200.rwl.csv,SWIT200,AB1761O,AB1761ON,AB1761OS,1901,1994,94,0.933429067,3.54E-09,0.492418998,0.714661897,0.999340661,-0.008834631,0.316769653
swit200.rwl.csv,SWIT200,AB1772O,AB1772ON,AB1772OS,1903,1994,92,5.97E-06,7.18E-09,0.335714736,0.682900238,1.332740224,-0.012554444,0.312067871
swit200.rwl.csv,SWIT200,AB1937U,AB1937UN,AB1937US,1901,1994,94,0.225710379,0.044126997,0.430747503,0.331962613,1.101968993,0.005435929,0.043313258
swit200.rwl.csv,SWIT200,AB1966O,AB1966ON,AB1966OS,1901,1994,94,5.38E-09,0.020568578,0.351914478,0.451519309,0.794505197,-0.002473736,0.056924921
swit200.rwl.csv,SWIT200,AB2279O,AB2279ON,AB2279OS,1901,1993,93,0.005148236,0.038049087,0.703302535,0.474886271,1.584550304,0.03680744,0.046430796
swit200.rwl.csv,SWIT200,AB2519O,AB2519ON,AB2519OS,1901,1993,93,1.91E-09,0.00786468,0.55534487,0.721535069,1.621972092,0.008874337,0.075083305
swit200.rwl.csv,SWIT200,AB2604O,AB2604ON,AB2604OS,1905,1994,90,1.85E-05,3.40E-08,0.753399487,0.7261095,1.245676801,0.010902734,0.293952648
swit200.rwl.csv,SWIT200,AB2604X,AB2604XN,AB2604XS,1901,1994,94,0.797064713,7.99E-06,0.561621912,0.817485312,1.096481407,-0.011675231,0.195797141
swit200.rwl.csv,SWIT200,AB2659O,AB2659ON,AB2659OS,1901,1994,94,0.372221395,1.92E-11,0.906379011,0.668172684,1.248471118,0.017734557,0.388713486
swit200.rwl.csv,SWIT200,AB2780O,AB2780ON,AB2780OS,1901,1994,94,0.009284281,0.017818142,0.510177061,0.554706625,0.961249668,0.00423812,0.059507797
swit200.rwl.csv,SWIT200,AB2819O,AB2819ON,AB2819OS,1901,1994,94,0.381599719,0.044352872,0.632799556,0.473094342,1.164439545,0.004883206,0.043223149
swit200.rwl.csv,SWIT200,AB3023O,AB3023ON,AB3023OS,1901,1994,94,0.22432134,0.002235612,0.74916292,0.559515266,1.133763586,-0.006110825,0.097085913
swit200.rwl.csv,SWIT200,AB3027O,AB3027ON,AB3027OS,1901,1994,94,1.89E-19,6.28E-09,1.004617252,0.677209214,0.687802547,0.004848999,0.308401756
swit204.rwl.csv,SWIT204,BUT1550,BUT1550N,BUT1550S,1901,1979,79,2.17E-08,0.001263216,0.423684056,0.321139797,0.850141323,-0.003822988,0.127049263
swit204.rwl.csv,SWIT204,BUT2155,BUT2155N,BUT2155S,1901,1990,90,3.75E-11,0.002160289,0.497316758,0.238406696,0.800638257,0.003737181,0.101935956
swit204.rwl.csv,SWIT204,BUT2430,BUT2430N,BUT2430S,1901,1989,89,3.77E-19,0.024855793,0.343276289,0.205272745,0.75923258,0.001432719,0.056532001
swit204.rwl.csv,SWIT204,BUT2620,BUT2620N,BUT2620S,1901,1982,82,1.11E-13,0.048394411,0.555952649,0.135493622,0.655522018,-0.002144268,0.047825567
swit204.rwl.csv,SWIT204,BUT3045,BUT3045N,BUT3045S,1901,1977,77,1.89E-06,0.000191585,0.168089766,0.25936611,1.187654163,0.005509961,0.170317977
swit204.rwl.csv,SWIT204,BUT3095,BUT3095N,BUT3095S,1901,1990,90,3.71E-07,3.04E-09,0.32043502,0.147569785,0.881284405,0.005646652,0.330822279
swit204.rwl.csv,SWIT204,BUT3132,BUT3132N,BUT3132S,1901,1990,90,8.02E-07,0.001376976,0.338599893,0.416571285,1.119449318,-0.002753997,0.110395921
swit234.rwl.csv,SWIT234,E010030,E010030N,E010030S,1923,1995,73,0.237742296,0.000138331,1.470803126,1.294667467,1.061899177,0.011057356,0.186162385
swit234.rwl.csv,SWIT234,E010044,E010044N,E010044S,1920,1995,76,6.21E-05,0.038612748,1.740302187,1.65252999,0.913981421,-0.005201646,0.058071736
swit234.rwl.csv,SWIT234,E011005,E011005N,E011005S,1920,1995,76,0.00600297,0.040180853,1.608787857,1.755084818,1.23841045,-0.007623866,0.055669319
swit234.rwl.csv,SWIT234,E011062,E011062N,E011062S,1921,1995,75,0.00016092,0.022944299,0.989119037,0.98338683,0.936116882,-0.004947718,0.068857734
swit234.rwl.csv,SWIT234,E026025,E026025N,E026025S,1922,1995,74,0.018973747,0.005464858,0.792384441,0.783815746,1.201250925,0.008048073,0.103696997
swit234.rwl.csv,SWIT234,E027018,E027018N,E027018S,1922,1995,74,0.00014863,0.03404405,1.216986715,1.195945181,0.90762609,-0.004896706,0.060895199
swit234.rwl.csv,SWIT234,E031019,E031019N,E031019S,1918,1995,78,0.001038561,0.006312155,1.452652156,1.523499901,1.150335812,0.004418729,0.094063978
swit234.rwl.csv,SWIT234,E031030,E031030N,E031030S,1917,1995,79,3.43E-23,2.32E-07,0.964477751,1.089784825,0.578194429,-0.005132165,0.294968289
swit234.rwl.csv,SWIT234,E031097,E031097N,E031097S,1919,1995,77,2.73E-05,0.000326736,1.564621552,1.209461151,1.417364451,0.008347584,0.159093844
swit234.rwl.csv,SWIT234,E117070,E117070N,E117070S,1919,1995,77,5.87E-14,0.000837342,1.524950735,1.624798773,0.654035012,-0.006610058,0.139065468
swit234.rwl.csv,SWIT234,E131041,E131041N,E131041S,1917,1995,79,0.282232659,0.025982592,1.017264072,1.119786459,1.053446693,-0.002795302,0.062741381
swit234.rwl.csv,SWIT234,E131051,E131051N,E131051S,1918,1995,78,0.096334901,0.000367166,0.837518505,0.691152016,1.080503047,0.009899644,0.154722702
swit234.rwl.csv,SWIT234,E131145,E131145N,E131145S,1919,1995,77,0.081823657,6.48E-05,1.579699847,1.533615729,1.111368929,0.009204203,0.192764234
swit234.rwl.csv,SWIT234,E315055,E315055N,E315055S,1923,1995,73,1.77E-10,1.85E-05,1.313203164,1.461160039,0.774234173,-0.004943559,0.22900074
swit234.rwl.csv,SWIT234,E315071,E315071N,E315071S,1925,1995,71,5.47E-14,0.008801289,1.356948227,1.297339392,0.653540627,-0.004286117,0.095322541
swit234.rwl.csv,SWIT234,EGFO050,EGFO050N,EGFO050S,1926,1983,58,0.009251991,0.009704388,2.089234874,1.366498654,1.459224422,0.02256107,0.113518827
swit241.rwl.csv,SWIT241,GA01604,GA01604N,GA01604S,1929,1994,66,0.01447452,0.02308236,1.317903444,1.647354112,1.16836176,0.004087611,0.078072922
